Minute,Team,Margin
24,DAL,2.109756098
25,DAL,2.12195122
26,DAL,1.975609756
27,DAL,1.926829268
28,DAL,2.134146341
29,DAL,1.682926829
30,DAL,1.292682927
31,DAL,1.524390244
32,DAL,1.243902439
33,DAL,1.12195122
34,DAL,1.329268293
35,DAL,1.390243902
36,DAL,1.12195122
37,DAL,1.719512195
38,DAL,2.036585366
39,DAL,2.012195122
40,DAL,2.146341463
41,DAL,1.987804878
42,DAL,1.487804878
43,DAL,1.780487805
44,DAL,1.853658537
45,DAL,1.975609756
46,DAL,2.451219512
47,DAL,2.475609756
48,DAL,2.597560976
49,DAL,2.902439024
0,SAS,0.62195122
1,SAS,0.62195122
2,SAS,0.780487805
3,SAS,1.231707317
4,SAS,0.768292683
5,SAS,0.87804878
6,SAS,1
7,SAS,1.12195122
8,SAS,1.609756098
9,SAS,1.890243902
10,SAS,1.987804878
11,SAS,2.207317073
12,SAS,2.87804878
13,SAS,2.963414634
14,SAS,3.317073171
15,SAS,3.62195122
16,SAS,3.597560976
17,SAS,3.512195122
18,SAS,3.573170732
19,SAS,4.097560976
20,SAS,4.573170732
21,SAS,5.048780488
22,SAS,4.829268293
23,SAS,5.231707317
24,SAS,5.5
25,SAS,5.219512195
26,SAS,5.402439024
27,SAS,5.512195122
28,SAS,5.756097561
29,SAS,5.634146341
30,SAS,5.609756098
31,SAS,5.292682927
32,SAS,5.207317073
33,SAS,5.695121951
34,SAS,5.451219512
35,SAS,5.548780488
36,SAS,5.512195122
37,SAS,5.951219512
38,SAS,5.926829268
39,SAS,6.146341463
40,SAS,6.280487805
41,SAS,6.658536585
42,SAS,7
43,SAS,6.890243902
44,SAS,6.987804878
45,SAS,6.93902439
46,SAS,7.195121951
47,SAS,6.792682927
48,SAS,6.780487805
49,SAS,6.195121951
0,MEM,-0.097560976
1,MEM,-0.097560976
2,MEM,-0.231707317
3,MEM,0.219512195
4,MEM,-0.073170732
5,MEM,-0.109756098
6,MEM,0.365853659
7,MEM,0.134146341
8,MEM,0.073170732
9,MEM,0.487804878
10,MEM,0.585365854
11,MEM,0.768292683
12,MEM,1.365853659
13,MEM,1.341463415
14,MEM,1.414634146
15,MEM,1.646341463
16,MEM,2.06097561
17,MEM,2.036585366
18,MEM,2.353658537
19,MEM,2.231707317
20,MEM,2.414634146
21,MEM,2.073170732
22,MEM,1.975609756
23,MEM,2.109756098
24,MEM,1.93902439
25,MEM,2.195121951
26,MEM,2.158536585
27,MEM,2.463414634
28,MEM,2.646341463
29,MEM,2.292682927
30,MEM,2.56097561
31,MEM,2.634146341
32,MEM,2.646341463
33,MEM,2.853658537
34,MEM,3.134146341
35,MEM,2.43902439
36,MEM,2.707317073
37,MEM,2.402439024
38,MEM,2.695121951
39,MEM,2.634146341
40,MEM,2.256097561
41,MEM,2.585365854
42,MEM,2.634146341
43,MEM,2.548780488
44,MEM,2.536585366
45,MEM,2.43902439
46,MEM,3.085365854
47,MEM,2.670731707
48,MEM,2.756097561
49,MEM,3.243902439
0,MIN,-0.317073171
1,MIN,-0.317073171
2,MIN,-0.902439024
3,MIN,-0.853658537
4,MIN,-1.56097561
5,MIN,-1.536585366
6,MIN,-1.62195122
7,MIN,-1.975609756
8,MIN,-2.134146341
9,MIN,-2.707317073
10,MIN,-2.658536585
11,MIN,-2.87804878
12,MIN,-3.146341463
13,MIN,-3.219512195
14,MIN,-3.658536585
15,MIN,-3.987804878
16,MIN,-4.256097561
17,MIN,-4.024390244
18,MIN,-4.402439024
19,MIN,-4.609756098
20,MIN,-4.731707317
21,MIN,-5.256097561
22,MIN,-5.426829268
23,MIN,-5.743902439
24,MIN,-6.109756098
25,MIN,-6.292682927
26,MIN,-6.682926829
27,MIN,-6.56097561
28,MIN,-7.170731707
29,MIN,-7.268292683
30,MIN,-7.682926829
31,MIN,-8
32,MIN,-7.853658537
33,MIN,-7.987804878
34,MIN,-8.256097561
35,MIN,-8.609756098
36,MIN,-8.804878049
37,MIN,-8.93902439
38,MIN,-9.12195122
39,MIN,-8.963414634
40,MIN,-9.548780488
41,MIN,-9.402439024
42,MIN,-9.024390244
43,MIN,-8.93902439
44,MIN,-9.12195122
45,MIN,-9.012195122
46,MIN,-8.804878049
47,MIN,-9.109756098
48,MIN,-8.926829268
49,MIN,-8.792682927
0,ATL,0.5
1,ATL,0.5
2,ATL,0.853658537
3,ATL,1.097560976
4,ATL,1.109756098
5,ATL,1.146341463
6,ATL,1.43902439
7,ATL,1.658536585
8,ATL,1.073170732
9,ATL,1.231707317
10,ATL,1.353658537
11,ATL,1.780487805
12,ATL,2.256097561
13,ATL,2.329268293
14,ATL,2.024390244
15,ATL,1.902439024
16,ATL,2.243902439
17,ATL,1.987804878
18,ATL,2.304878049
19,ATL,2.182926829
20,ATL,2.085365854
21,ATL,2.658536585
22,ATL,2.682926829
23,ATL,2.414634146
24,ATL,3.012195122
25,ATL,3.414634146
26,ATL,3.341463415
27,ATL,3.634146341
28,ATL,4.036585366
29,ATL,4.146341463
30,ATL,3.902439024
31,ATL,4.085365854
32,ATL,4.634146341
33,ATL,4.512195122
34,ATL,4.56097561
35,ATL,4.402439024
36,ATL,4.548780488
37,ATL,4.329268293
38,ATL,4.182926829
39,ATL,4.146341463
40,ATL,4.780487805
41,ATL,4.658536585
42,ATL,4.963414634
43,ATL,5.231707317
44,ATL,5.304878049
45,ATL,5.365853659
46,ATL,5.329268293
47,ATL,5.914634146
48,ATL,5.585365854
49,ATL,5.426829268
0,TOR,-0.073170732
1,TOR,-0.073170732
2,TOR,-0.207317073
3,TOR,0.158536585
4,TOR,0.341463415
5,TOR,-0.097560976
6,TOR,-0.109756098
7,TOR,0.158536585
8,TOR,-0.134146341
9,TOR,0.256097561
10,TOR,0.219512195
11,TOR,-0.402439024
12,TOR,-0.402439024
13,TOR,-0.256097561
14,TOR,0.146341463
15,TOR,0.719512195
16,TOR,1.06097561
17,TOR,1.365853659
18,TOR,1.756097561
19,TOR,1.195121951
20,TOR,1.219512195
21,TOR,1.365853659
22,TOR,1.756097561
23,TOR,1.512195122
24,TOR,1.06097561
25,TOR,1.597560976
26,TOR,1.695121951
27,TOR,1.414634146
28,TOR,1.37804878
29,TOR,1.487804878
30,TOR,1.853658537
31,TOR,1.756097561
32,TOR,1.804878049
33,TOR,2.219512195
34,TOR,2.817073171
35,TOR,2.512195122
36,TOR,2.792682927
37,TOR,3.353658537
38,TOR,3.56097561
39,TOR,3.195121951
40,TOR,3.256097561
41,TOR,3.719512195
42,TOR,3.817073171
43,TOR,3.914634146
44,TOR,3.62195122
45,TOR,3.402439024
46,TOR,3.12195122
47,TOR,3
48,TOR,2.743902439
49,TOR,3.073170732
0,CHA,-0.268292683
1,CHA,-0.268292683
2,CHA,-0.670731707
3,CHA,-1.12195122
4,CHA,-0.695121951
5,CHA,-1.097560976
6,CHA,-1.085365854
7,CHA,-1.036585366
8,CHA,-0.926829268
9,CHA,-1.414634146
10,CHA,-0.951219512
11,CHA,-1.256097561
12,CHA,-1.743902439
13,CHA,-1.463414634
14,CHA,-1.341463415
15,CHA,-1.658536585
16,CHA,-1.402439024
17,CHA,-1.634146341
18,CHA,-1.987804878
19,CHA,-2.134146341
20,CHA,-2.390243902
21,CHA,-1.792682927
22,CHA,-1.56097561
23,CHA,-1.87804878
24,CHA,-1.5
25,CHA,-1.609756098
26,CHA,-1.768292683
27,CHA,-1.731707317
28,CHA,-1.573170732
29,CHA,-1.146341463
30,CHA,-1.085365854
31,CHA,-1.707317073
32,CHA,-1.243902439
33,CHA,-1.597560976
34,CHA,-1.365853659
35,CHA,-1.487804878
36,CHA,-1.670731707
37,CHA,-2.231707317
38,CHA,-2.231707317
39,CHA,-2.231707317
40,CHA,-2.158536585
41,CHA,-2.768292683
42,CHA,-2.853658537
43,CHA,-2.512195122
44,CHA,-2.463414634
45,CHA,-2.658536585
46,CHA,-2.756097561
47,CHA,-2.87804878
48,CHA,-2.853658537
49,CHA,-3.170731707
0,MIL,-0.12195122
1,MIL,-0.12195122
2,MIL,0.170731707
3,MIL,0.024390244
4,MIL,-0.256097561
5,MIL,0.109756098
6,MIL,-0.426829268
7,MIL,-0.134146341
8,MIL,-0.414634146
9,MIL,-0.304878049
10,MIL,-0.219512195
11,MIL,-0.524390244
12,MIL,-0.146341463
13,MIL,-0.731707317
14,MIL,-0.926829268
15,MIL,-0.353658537
16,MIL,0.024390244
17,MIL,0.304878049
18,MIL,0.682926829
19,MIL,0.207317073
20,MIL,0.451219512
21,MIL,0.597560976
22,MIL,0.146341463
23,MIL,0.268292683
24,MIL,0.792682927
25,MIL,1.024390244
26,MIL,1.390243902
27,MIL,1.243902439
28,MIL,1.536585366
29,MIL,1.646341463
30,MIL,1.451219512
31,MIL,1.426829268
32,MIL,1.390243902
33,MIL,1.926829268
34,MIL,1.463414634
35,MIL,1.62195122
36,MIL,1.646341463
37,MIL,1.43902439
38,MIL,1.707317073
39,MIL,1.62195122
40,MIL,1.756097561
41,MIL,1.43902439
42,MIL,1.048780488
43,MIL,0.695121951
44,MIL,0.365853659
45,MIL,0.524390244
46,MIL,0.463414634
47,MIL,0.219512195
48,MIL,0.256097561
49,MIL,0.426829268
0,DEN,0.097560976
1,DEN,0.097560976
2,DEN,0.073170732
3,DEN,-0.109756098
4,DEN,-0.231707317
5,DEN,-0.926829268
6,DEN,-1.182926829
7,DEN,-0.975609756
8,DEN,-1.146341463
9,DEN,-1.597560976
10,DEN,-1.475609756
11,DEN,-1.170731707
12,DEN,-1.902439024
13,DEN,-1.658536585
14,DEN,-1.817073171
15,DEN,-2.109756098
16,DEN,-1.743902439
17,DEN,-1.93902439
18,DEN,-2.43902439
19,DEN,-2.609756098
20,DEN,-2.829268293
21,DEN,-2.536585366
22,DEN,-2.87804878
23,DEN,-2.817073171
24,DEN,-3.329268293
25,DEN,-3.195121951
26,DEN,-3.402439024
27,DEN,-3.353658537
28,DEN,-3.243902439
29,DEN,-2.756097561
30,DEN,-2.695121951
31,DEN,-2.817073171
32,DEN,-2.609756098
33,DEN,-2.987804878
34,DEN,-2.975609756
35,DEN,-2.841463415
36,DEN,-3.097560976
37,DEN,-3.012195122
38,DEN,-2.926829268
39,DEN,-2.365853659
40,DEN,-2.597560976
41,DEN,-2.682926829
42,DEN,-2.719512195
43,DEN,-2.634146341
44,DEN,-2.817073171
45,DEN,-2.62195122
46,DEN,-2.865853659
47,DEN,-2.987804878
48,DEN,-3.43902439
49,DEN,-3.548780488
0,DET,0.207317073
1,DET,0.207317073
2,DET,0.158536585
3,DET,0.109756098
4,DET,-0.207317073
5,DET,-0.536585366
6,DET,-0.390243902
7,DET,-0.365853659
8,DET,-0.280487805
9,DET,0.036585366
10,DET,-0.024390244
11,DET,-0.43902439
12,DET,-0.536585366
13,DET,-0.719512195
14,DET,-0.707317073
15,DET,-0.829268293
16,DET,-1.158536585
17,DET,-1.231707317
18,DET,-1.5
19,DET,-1.280487805
20,DET,-1.329268293
21,DET,-1.524390244
22,DET,-1.536585366
23,DET,-1.87804878
24,DET,-1.890243902
25,DET,-2.109756098
26,DET,-1.951219512
27,DET,-2.341463415
28,DET,-2.658536585
29,DET,-2.743902439
30,DET,-2.085365854
31,DET,-2.195121951
32,DET,-1.975609756
33,DET,-1.719512195
34,DET,-1.646341463
35,DET,-1.304878049
36,DET,-1.195121951
37,DET,-1.073170732
38,DET,-0.780487805
39,DET,-0.87804878
40,DET,-1.426829268
41,DET,-1.182926829
42,DET,-1.317073171
43,DET,-1.62195122
44,DET,-1.317073171
45,DET,-1.292682927
46,DET,-1.048780488
47,DET,-0.841463415
48,DET,-0.865853659
49,DET,-1
0,SAC,0.158536585
1,SAC,0.158536585
2,SAC,0.195121951
3,SAC,-0.158536585
4,SAC,0.024390244
5,SAC,0.012195122
6,SAC,0.012195122
7,SAC,0.268292683
8,SAC,0.256097561
9,SAC,0.426829268
10,SAC,0.463414634
11,SAC,0.12195122
12,SAC,0.06097561
13,SAC,-0.097560976
14,SAC,-0.158536585
15,SAC,-0.134146341
16,SAC,-0.512195122
17,SAC,-0.804878049
18,SAC,-1.292682927
19,SAC,-1.012195122
20,SAC,-0.56097561
21,SAC,-1.036585366
22,SAC,-0.902439024
23,SAC,-0.536585366
24,SAC,-0.487804878
25,SAC,-0.890243902
26,SAC,-0.926829268
27,SAC,-1.024390244
28,SAC,-0.87804878
29,SAC,-0.914634146
30,SAC,-0.902439024
31,SAC,-1.329268293
32,SAC,-1.243902439
33,SAC,-2
34,SAC,-2.475609756
35,SAC,-1.951219512
36,SAC,-2.341463415
37,SAC,-2.451219512
38,SAC,-3.085365854
39,SAC,-3.085365854
40,SAC,-3.073170732
41,SAC,-3.353658537
42,SAC,-3.256097561
43,SAC,-3.963414634
44,SAC,-3.951219512
45,SAC,-3.804878049
46,SAC,-3.573170732
47,SAC,-3.853658537
48,SAC,-3.682926829
49,SAC,-3.707317073
0,GSW,-0.146341463
1,GSW,-0.146341463
2,GSW,0.317073171
3,GSW,0.719512195
4,GSW,0.5
5,GSW,0.695121951
6,GSW,1.451219512
7,GSW,1.414634146
8,GSW,2.06097561
9,GSW,2.036585366
10,GSW,2.512195122
11,GSW,2.109756098
12,GSW,2.414634146
13,GSW,2.170731707
14,GSW,2.231707317
15,GSW,2.585365854
16,GSW,3.073170732
17,GSW,3.109756098
18,GSW,3.548780488
19,GSW,3.963414634
20,GSW,4
21,GSW,4.243902439
22,GSW,5.463414634
23,GSW,5.804878049
24,GSW,6.073170732
25,GSW,6.304878049
26,GSW,6.524390244
27,GSW,7.170731707
28,GSW,7.317073171
29,GSW,7.37804878
30,GSW,7.536585366
31,GSW,7.963414634
32,GSW,7.865853659
33,GSW,8.353658537
34,GSW,8.597560976
35,GSW,9.036585366
36,GSW,9.634146341
37,GSW,9.853658537
38,GSW,9.93902439
39,GSW,10.45121951
40,GSW,10.41463415
41,GSW,9.914634146
42,GSW,9.695121951
43,GSW,9.926829268
44,GSW,10.12195122
45,GSW,9.951219512
46,GSW,9.975609756
47,GSW,10.37804878
48,GSW,10.23170732
49,GSW,10.09756098
0,UTA,0.12195122
1,UTA,0.12195122
2,UTA,-0.268292683
3,UTA,-0.219512195
4,UTA,-0.256097561
5,UTA,-0.06097561
6,UTA,-0.231707317
7,UTA,0.353658537
8,UTA,0.853658537
9,UTA,0.536585366
10,UTA,0.170731707
11,UTA,0.048780488
12,UTA,-0.451219512
13,UTA,-0.219512195
14,UTA,0.146341463
15,UTA,0.06097561
16,UTA,-0.097560976
17,UTA,-0.268292683
18,UTA,-0.695121951
19,UTA,-0.743902439
20,UTA,-1.134146341
21,UTA,-1.085365854
22,UTA,-1.292682927
23,UTA,-1.573170732
24,UTA,-1.902439024
25,UTA,-1.963414634
26,UTA,-1.963414634
27,UTA,-1.609756098
28,UTA,-1.365853659
29,UTA,-0.951219512
30,UTA,-1.37804878
31,UTA,-1.585365854
32,UTA,-1.426829268
33,UTA,-1.231707317
34,UTA,-0.951219512
35,UTA,-0.609756098
36,UTA,0.182926829
37,UTA,0.43902439
38,UTA,0.414634146
39,UTA,0.06097561
40,UTA,0.524390244
41,UTA,0.231707317
42,UTA,0.231707317
43,UTA,0.097560976
44,UTA,0.512195122
45,UTA,0.987804878
46,UTA,0.646341463
47,UTA,0.926829268
48,UTA,0.43902439
49,UTA,0.219512195
0,PHI,-0.56097561
1,PHI,-0.56097561
2,PHI,-0.463414634
3,PHI,-1
4,PHI,-1.158536585
5,PHI,-0.853658537
6,PHI,-1.304878049
7,PHI,-1.37804878
8,PHI,-2.243902439
9,PHI,-2.268292683
10,PHI,-2.682926829
11,PHI,-3.243902439
12,PHI,-4.073170732
13,PHI,-4.097560976
14,PHI,-4.670731707
15,PHI,-4.414634146
16,PHI,-4.62195122
17,PHI,-4.658536585
18,PHI,-5.146341463
19,PHI,-4.963414634
20,PHI,-5.463414634
21,PHI,-5.841463415
22,PHI,-6.414634146
23,PHI,-6.353658537
24,PHI,-6.646341463
25,PHI,-6.829268293
26,PHI,-7.256097561
27,PHI,-7.62195122
28,PHI,-7.890243902
29,PHI,-7.804878049
30,PHI,-8.12195122
31,PHI,-7.585365854
32,PHI,-7.926829268
33,PHI,-7.487804878
34,PHI,-7.524390244
35,PHI,-7.890243902
36,PHI,-8.06097561
37,PHI,-8.219512195
38,PHI,-8.341463415
39,PHI,-8.548780488
40,PHI,-8.670731707
41,PHI,-8.329268293
42,PHI,-8.158536585
43,PHI,-7.829268293
44,PHI,-8.62195122
45,PHI,-9.012195122
46,PHI,-9.085365854
47,PHI,-9.317073171
48,PHI,-9.402439024
49,PHI,-8.975609756
0,IND,-0.036585366
1,IND,-0.036585366
2,IND,-0.073170732
3,IND,0.146341463
4,IND,-0.207317073
5,IND,-0.951219512
6,IND,-1.402439024
7,IND,-1.536585366
8,IND,-1.37804878
9,IND,-1.390243902
10,IND,-2.036585366
11,IND,-2.280487805
12,IND,-1.707317073
13,IND,-1.902439024
14,IND,-2.109756098
15,IND,-2.512195122
16,IND,-2.182926829
17,IND,-1.817073171
18,IND,-1.487804878
19,IND,-1.207317073
20,IND,-1.414634146
21,IND,-1.634146341
22,IND,-1.56097561
23,IND,-1.073170732
24,IND,-1.048780488
25,IND,-1.243902439
26,IND,-1.341463415
27,IND,-1.170731707
28,IND,-1.451219512
29,IND,-1.902439024
30,IND,-1.987804878
31,IND,-1.463414634
32,IND,-1.463414634
33,IND,-1.341463415
34,IND,-1.524390244
35,IND,-0.902439024
36,IND,-0.695121951
37,IND,-0.646341463
38,IND,-0.329268293
39,IND,-0.5
40,IND,0.073170732
41,IND,-0.195121951
42,IND,-0.292682927
43,IND,-0.268292683
44,IND,-0.37804878
45,IND,-0.475609756
46,IND,-0.341463415
47,IND,-0.012195122
48,IND,0.243902439
49,IND,0.280487805
0,OKC,0.170731707
1,OKC,0.170731707
2,OKC,0.329268293
3,OKC,0.341463415
4,OKC,0.304878049
5,OKC,0.512195122
6,OKC,0.646341463
7,OKC,0.536585366
8,OKC,0.743902439
9,OKC,0.707317073
10,OKC,1.5
11,OKC,1.914634146
12,OKC,2.182926829
13,OKC,2.182926829
14,OKC,2.43902439
15,OKC,2.646341463
16,OKC,2.634146341
17,OKC,2.37804878
18,OKC,2.256097561
19,OKC,1.951219512
20,OKC,2.170731707
21,OKC,2.073170732
22,OKC,1.829268293
23,OKC,2.06097561
24,OKC,2.06097561
25,OKC,1.182926829
26,OKC,1.646341463
27,OKC,2.073170732
28,OKC,1.451219512
29,OKC,2
30,OKC,2.5
31,OKC,2.768292683
32,OKC,2.62195122
33,OKC,2.451219512
34,OKC,2.890243902
35,OKC,3.024390244
36,OKC,3.048780488
37,OKC,2.609756098
38,OKC,2.548780488
39,OKC,1.780487805
40,OKC,1.87804878
41,OKC,2.231707317
42,OKC,2.170731707
43,OKC,2.365853659
44,OKC,2.646341463
45,OKC,2.792682927
46,OKC,2.280487805
47,OKC,2.682926829
48,OKC,2.609756098
49,OKC,2.182926829
0,POR,0.341463415
1,POR,0.341463415
2,POR,0.37804878
3,POR,0.304878049
4,POR,-0.195121951
5,POR,0.597560976
6,POR,0.634146341
7,POR,0.158536585
8,POR,0.524390244
9,POR,0.451219512
10,POR,0.329268293
11,POR,0.280487805
12,POR,0.402439024
13,POR,0.768292683
14,POR,0.890243902
15,POR,0.56097561
16,POR,0.56097561
17,POR,0.658536585
18,POR,0.353658537
19,POR,0.975609756
20,POR,1.024390244
21,POR,0.792682927
22,POR,0.902439024
23,POR,0.926829268
24,POR,1.073170732
25,POR,1.463414634
26,POR,1.146341463
27,POR,1.195121951
28,POR,0.951219512
29,POR,1.402439024
30,POR,1.536585366
31,POR,1.695121951
32,POR,1.243902439
33,POR,1.146341463
34,POR,1.817073171
35,POR,1.926829268
36,POR,1.951219512
37,POR,2.085365854
38,POR,1.987804878
39,POR,2.146341463
40,POR,2.426829268
41,POR,2.670731707
42,POR,2.536585366
43,POR,2.890243902
44,POR,2.951219512
45,POR,3.134146341
46,POR,3.707317073
47,POR,4.048780488
48,POR,4.256097561
49,POR,4.231707317
0,WAS,0.182926829
1,WAS,0.182926829
2,WAS,0.317073171
3,WAS,0.658536585
4,WAS,0.402439024
5,WAS,1.12195122
6,WAS,1.048780488
7,WAS,1.012195122
8,WAS,1.219512195
9,WAS,1.597560976
10,WAS,1.634146341
11,WAS,2.036585366
12,WAS,2.073170732
13,WAS,1.780487805
14,WAS,1.719512195
15,WAS,1.731707317
16,WAS,1.646341463
17,WAS,1.695121951
18,WAS,1.573170732
19,WAS,1.414634146
20,WAS,1.414634146
21,WAS,2.012195122
22,WAS,2.036585366
23,WAS,2.073170732
24,WAS,2.268292683
25,WAS,2.268292683
26,WAS,2.524390244
27,WAS,2.597560976
28,WAS,2.597560976
29,WAS,2.658536585
30,WAS,2.670731707
31,WAS,3.292682927
32,WAS,3.219512195
33,WAS,3
34,WAS,3.12195122
35,WAS,2.963414634
36,WAS,2.43902439
37,WAS,2.426829268
38,WAS,2.280487805
39,WAS,2.073170732
40,WAS,1.975609756
41,WAS,2.012195122
42,WAS,1.365853659
43,WAS,1.085365854
44,WAS,1.573170732
45,WAS,1.43902439
46,WAS,1.134146341
47,WAS,0.841463415
48,WAS,1.036585366
49,WAS,0.719512195
0,MIA,-0.195121951
1,MIA,-0.195121951
2,MIA,-0.243902439
3,MIA,-0.231707317
4,MIA,-0.353658537
5,MIA,-1.048780488
6,MIA,-0.658536585
7,MIA,-0.512195122
8,MIA,-0.695121951
9,MIA,-0.951219512
10,MIA,-1.06097561
11,MIA,-0.597560976
12,MIA,-0.817073171
13,MIA,-0.731707317
14,MIA,-0.158536585
15,MIA,-0.097560976
16,MIA,-0.085365854
17,MIA,-0.06097561
18,MIA,0.451219512
19,MIA,0.304878049
20,MIA,0.658536585
21,MIA,0.463414634
22,MIA,1.170731707
23,MIA,1.146341463
24,MIA,0.890243902
25,MIA,0.87804878
26,MIA,0.451219512
27,MIA,0.170731707
28,MIA,-0.207317073
29,MIA,-0.231707317
30,MIA,-0.268292683
31,MIA,0.390243902
32,MIA,0.743902439
33,MIA,0.329268293
34,MIA,-0.256097561
35,MIA,-0.743902439
36,MIA,-1.304878049
37,MIA,-1.512195122
38,MIA,-1.43902439
39,MIA,-1.597560976
40,MIA,-2.06097561
