Minute,Team,Margin
26,CLE,-4.888888889
27,CLE,-5.25
28,CLE,-5.458333333
29,CLE,-5.347222222
30,CLE,-6.041666667
31,CLE,-6.972222222
32,CLE,-7.375
33,CLE,-7.208333333
34,CLE,-7.611111111
35,CLE,-7.805555556
36,CLE,-7.555555556
37,CLE,-7.833333333
38,CLE,-7.388888889
39,CLE,-7.875
40,CLE,-8.430555556
41,CLE,-8.180555556
42,CLE,-8.361111111
43,CLE,-8.625
44,CLE,-9.333333333
45,CLE,-9.347222222
46,CLE,-8.930555556
47,CLE,-9.319444444
48,CLE,-8.777777778
49,CLE,-8.986111111
0,CHA,-0.676056338
1,CHA,-0.676056338
2,CHA,-0.718309859
3,CHA,-0.549295775
4,CHA,-1.126760563
5,CHA,-1.436619718
6,CHA,-0.915492958
7,CHA,-0.676056338
8,CHA,-0.14084507
9,CHA,-0.563380282
10,CHA,-0.422535211
11,CHA,-0.647887324
12,CHA,-1.225352113
13,CHA,-1.591549296
14,CHA,-1.028169014
15,CHA,-1.028169014
16,CHA,-1.042253521
17,CHA,-1.478873239
18,CHA,-1.676056338
19,CHA,-1.23943662
20,CHA,-1.126760563
21,CHA,-1.056338028
22,CHA,-0.943661972
23,CHA,-1.352112676
24,CHA,-0.845070423
25,CHA,-0.253521127
26,CHA,-0.492957746
27,CHA,-0.070422535
28,CHA,0.309859155
29,CHA,0.746478873
30,CHA,0.816901408
31,CHA,0.450704225
32,CHA,0.323943662
33,CHA,0.676056338
34,CHA,0.126760563
35,CHA,0.23943662
36,CHA,0.112676056
37,CHA,-0.521126761
38,CHA,-0.23943662
39,CHA,-0.23943662
40,CHA,-0.042253521
41,CHA,0.225352113
42,CHA,-0.281690141
43,CHA,-0.464788732
44,CHA,-0.661971831
45,CHA,-0.436619718
46,CHA,-0.535211268
47,CHA,-0.126760563
48,CHA,-0.788732394
49,CHA,-1.084507042
0,MIL,0.236111111
1,MIL,0.236111111
2,MIL,0.083333333
3,MIL,0.777777778
4,MIL,0.333333333
5,MIL,0.708333333
6,MIL,0.722222222
7,MIL,0.833333333
8,MIL,1.236111111
9,MIL,1.430555556
10,MIL,1.5
11,MIL,0.972222222
12,MIL,1.486111111
13,MIL,1.375
14,MIL,1.541666667
15,MIL,1.944444444
16,MIL,2.111111111
17,MIL,2.722222222
18,MIL,3.013888889
19,MIL,3.611111111
20,MIL,4.305555556
21,MIL,4.111111111
22,MIL,4.25
23,MIL,4.652777778
24,MIL,4.236111111
25,MIL,4.291666667
26,MIL,4.138888889
27,MIL,4.680555556
28,MIL,5.25
29,MIL,5.180555556
30,MIL,5.75
31,MIL,6.152777778
32,MIL,5.819444444
33,MIL,5.972222222
34,MIL,6.055555556
35,MIL,6.319444444
36,MIL,6.930555556
37,MIL,6.888888889
38,MIL,7.361111111
39,MIL,7.319444444
40,MIL,7.694444444
41,MIL,8.458333333
42,MIL,8.375
43,MIL,8.75
44,MIL,8.194444444
45,MIL,8.180555556
46,MIL,8.569444444
47,MIL,9.152777778
48,MIL,9.333333333
49,MIL,8.958333333
0,UTA,0.319444444
1,UTA,0.319444444
2,UTA,-0.097222222
3,UTA,-0.138888889
4,UTA,0.541666667
5,UTA,0.944444444
6,UTA,0.555555556
7,UTA,0
8,UTA,0.208333333
9,UTA,0.444444444
10,UTA,0.305555556
11,UTA,0.625
12,UTA,1.027777778
13,UTA,0.819444444
14,UTA,0.930555556
15,UTA,1.152777778
16,UTA,1.527777778
17,UTA,1.875
18,UTA,2.208333333
19,UTA,2.472222222
20,UTA,2.416666667
21,UTA,2.375
22,UTA,2.486111111
23,UTA,3.041666667
24,UTA,3.027777778
25,UTA,2.625
26,UTA,3.222222222
27,UTA,3.277777778
28,UTA,3.069444444
29,UTA,3.277777778
30,UTA,3.833333333
31,UTA,4.652777778
32,UTA,4.361111111
33,UTA,4.111111111
34,UTA,4.111111111
35,UTA,4.263888889
36,UTA,3.694444444
37,UTA,4.402777778
38,UTA,4.444444444
39,UTA,4
40,UTA,4.194444444
41,UTA,4.097222222
42,UTA,4.152777778
43,UTA,4.111111111
44,UTA,4.402777778
45,UTA,4.055555556
46,UTA,4.125
47,UTA,4.75
48,UTA,4.611111111
49,UTA,4.125
0,SAC,-0.549295775
1,SAC,-0.549295775
2,SAC,-0.084507042
3,SAC,0.14084507
4,SAC,0.098591549
5,SAC,-0.295774648
6,SAC,-0.436619718
7,SAC,-0.295774648
8,SAC,-0.281690141
9,SAC,-0.408450704
10,SAC,-0.366197183
11,SAC,-0.704225352
12,SAC,-0.845070423
13,SAC,-0.281690141
14,SAC,-0.704225352
15,SAC,-0.76056338
16,SAC,-0.605633803
17,SAC,-0.732394366
18,SAC,-0.661971831
19,SAC,-0.549295775
20,SAC,-0.830985915
21,SAC,-1.197183099
22,SAC,-1.169014085
23,SAC,-1.61971831
24,SAC,-1.154929577
25,SAC,-0.774647887
26,SAC,-0.774647887
27,SAC,-1.014084507
28,SAC,-0.774647887
29,SAC,-0.267605634
30,SAC,-0.281690141
31,SAC,-0.098591549
32,SAC,0.042253521
33,SAC,-0.126760563
34,SAC,-0.042253521
35,SAC,-0.309859155
36,SAC,-0.61971831
37,SAC,-1.309859155
38,SAC,-1.464788732
39,SAC,-0.873239437
40,SAC,-0.746478873
41,SAC,-1.112676056
42,SAC,-0.816901408
43,SAC,-0.873239437
44,SAC,-0.521126761
45,SAC,-0.450704225
46,SAC,-0.38028169
47,SAC,-0.887323944
48,SAC,-0.605633803
49,SAC,-0.718309859
0,MEM,-0.112676056
1,MEM,-0.112676056
2,MEM,-0.23943662
3,MEM,-0.478873239
4,MEM,0.098591549
5,MEM,0.521126761
6,MEM,0.816901408
7,MEM,0.535211268
8,MEM,0.704225352
9,MEM,0.295774648
10,MEM,0.61971831
11,MEM,0.943661972
12,MEM,0.591549296
13,MEM,0.478873239
14,MEM,0.591549296
15,MEM,-0.014084507
16,MEM,-0.028169014
17,MEM,0.450704225
18,MEM,0.436619718
19,MEM,0.084507042
20,MEM,0.422535211
21,MEM,0.309859155
22,MEM,-0.338028169
23,MEM,-0.14084507
24,MEM,0.014084507
25,MEM,0.535211268
26,MEM,0.661971831
27,MEM,0.436619718
28,MEM,0.281690141
29,MEM,0.521126761
30,MEM,0.521126761
31,MEM,-0.211267606
32,MEM,0.112676056
33,MEM,-0.338028169
34,MEM,-0.633802817
35,MEM,-0.845070423
36,MEM,-1.323943662
37,MEM,-1.422535211
38,MEM,-1.577464789
39,MEM,-2.309859155
40,MEM,-1.985915493
41,MEM,-1.887323944
42,MEM,-1.61971831
43,MEM,-2.154929577
44,MEM,-2.366197183
45,MEM,-2.154929577
46,MEM,-2.366197183
47,MEM,-2.338028169
48,MEM,-2.985915493
49,MEM,-2.394366197
0,IND,-0.205479452
1,IND,-0.205479452
2,IND,-0.369863014
3,IND,-0.506849315
4,IND,-1.219178082
5,IND,-1.178082192
6,IND,-1.068493151
7,IND,-0.547945205
8,IND,-0.328767123
9,IND,-0.123287671
10,IND,0
11,IND,-0.136986301
12,IND,-0.164383562
13,IND,0.246575342
14,IND,0.232876712
15,IND,0.780821918
16,IND,0.904109589
17,IND,1
18,IND,1.219178082
19,IND,0.904109589
20,IND,1.698630137
21,IND,1.479452055
22,IND,1.917808219
23,IND,1.547945205
24,IND,1.561643836
25,IND,2.356164384
26,IND,2.684931507
27,IND,2.643835616
28,IND,2.123287671
29,IND,2.109589041
30,IND,2.616438356
31,IND,3.109589041
32,IND,2.917808219
33,IND,2.95890411
34,IND,2.575342466
35,IND,1.890410959
36,IND,2.452054795
37,IND,2.301369863
38,IND,2.04109589
39,IND,2.273972603
40,IND,2.383561644
41,IND,2.342465753
42,IND,2.301369863
43,IND,2.452054795
44,IND,2.849315068
45,IND,3
46,IND,2.794520548
47,IND,3.082191781
48,IND,3.397260274
49,IND,3.493150685
0,DEN,-0.028571429
1,DEN,-0.028571429
2,DEN,-0.028571429
3,DEN,0.3
4,DEN,0.171428571
5,DEN,0.657142857
6,DEN,0.442857143
7,DEN,0.642857143
8,DEN,1
9,DEN,0.728571429
10,DEN,0.742857143
11,DEN,1.314285714
12,DEN,1.242857143
13,DEN,1.5
14,DEN,1.085714286
15,DEN,1.328571429
16,DEN,1.114285714
17,DEN,1.028571429
18,DEN,0.942857143
19,DEN,0.742857143
20,DEN,0.885714286
21,DEN,1.5
22,DEN,1.728571429
23,DEN,1.857142857
24,DEN,1.642857143
25,DEN,2.042857143
26,DEN,1.771428571
27,DEN,1.671428571
28,DEN,2.028571429
29,DEN,2.4
30,DEN,2.642857143
31,DEN,2.4
32,DEN,2.728571429
33,DEN,2.571428571
34,DEN,2.571428571
35,DEN,3.014285714
36,DEN,2.814285714
37,DEN,3.042857143
38,DEN,3.8
39,DEN,3.971428571
40,DEN,3.814285714
41,DEN,3.728571429
42,DEN,3.257142857
43,DEN,3.514285714
44,DEN,3.914285714
45,DEN,4.042857143
46,DEN,4.714285714
47,DEN,4.628571429
48,DEN,4.757142857
49,DEN,5.014285714
0,LAC,0.472222222
1,LAC,0.472222222
2,LAC,-0.055555556
3,LAC,0.402777778
4,LAC,0.013888889
5,LAC,0.236111111
6,LAC,0.347222222
7,LAC,0.138888889
8,LAC,0.208333333
9,LAC,-0.041666667
10,LAC,0.361111111
11,LAC,0.194444444
12,LAC,0.305555556
13,LAC,-0.027777778
14,LAC,0.472222222
15,LAC,0.819444444
16,LAC,0.375
17,LAC,0.638888889
18,LAC,0.583333333
19,LAC,0.986111111
20,LAC,1.041666667
21,LAC,0.888888889
22,LAC,0.722222222
23,LAC,0.944444444
24,LAC,1.013888889
25,LAC,0.194444444
26,LAC,-0.361111111
27,LAC,-0.541666667
28,LAC,-0.555555556
29,LAC,-1.222222222
30,LAC,-0.819444444
31,LAC,-0.625
32,LAC,-1.152777778
33,LAC,-1.125
34,LAC,-1.152777778
35,LAC,-0.972222222
36,LAC,-0.25
37,LAC,-0.236111111
38,LAC,0.138888889
39,LAC,0.430555556
40,LAC,0.652777778
41,LAC,0.444444444
42,LAC,0.902777778
43,LAC,0.736111111
44,LAC,1
45,LAC,0.944444444
46,LAC,1
47,LAC,0.958333333
48,LAC,0.833333333
49,LAC,1.013888889
0,DET,0.408450704
1,DET,0.408450704
2,DET,0.591549296
3,DET,0.281690141
4,DET,0.126760563
5,DET,-0.098591549
6,DET,-0.028169014
7,DET,0.507042254
8,DET,0.605633803
9,DET,0.366197183
10,DET,0.647887324
11,DET,0.154929577
12,DET,-0.197183099
13,DET,-0.507042254
14,DET,-0.591549296
15,DET,-0.309859155
16,DET,0.281690141
17,DET,0.042253521
18,DET,-0.61971831
19,DET,-1.042253521
20,DET,-1.042253521
21,DET,-1
22,DET,-0.267605634
23,DET,-0.478873239
24,DET,-0.535211268
25,DET,-0.450704225
26,DET,-0.197183099
27,DET,-0.056338028
28,DET,-0.535211268
29,DET,-0.366197183
30,DET,-1.028169014
31,DET,-1
32,DET,-1.211267606
33,DET,-1.267605634
34,DET,-0.85915493
35,DET,-1.225352113
36,DET,-1.408450704
37,DET,-1.14084507
38,DET,-0.985915493
39,DET,-0.549295775
40,DET,-0.535211268
41,DET,-0.887323944
42,DET,-0.225352113
43,DET,0.028169014
44,DET,0.14084507
45,DET,-0.591549296
46,DET,-0.718309859
47,DET,-0.591549296
48,DET,-0.577464789
49,DET,-0.14084507
0,BKN,-0.02739726
1,BKN,-0.02739726
2,BKN,-0.054794521
3,BKN,0.205479452
4,BKN,1.095890411
5,BKN,0.438356164
6,BKN,0.369863014
7,BKN,0.589041096
8,BKN,0.109589041
9,BKN,0.178082192
10,BKN,0
11,BKN,0.02739726
12,BKN,0.123287671
13,BKN,0.356164384
14,BKN,0.630136986
15,BKN,0.534246575
16,BKN,0.424657534
17,BKN,0.589041096
18,BKN,0.863013699
19,BKN,0.479452055
20,BKN,0.397260274
21,BKN,0.506849315
22,BKN,0.547945205
23,BKN,0.150684932
24,BKN,-0.04109589
25,BKN,0.02739726
26,BKN,-0.356164384
27,BKN,-0.479452055
28,BKN,-0.657534247
29,BKN,-1.068493151
30,BKN,-1.287671233
31,BKN,-1.342465753
32,BKN,-0.904109589
33,BKN,-0.657534247
34,BKN,-0.602739726
35,BKN,-0.821917808
36,BKN,-0.273972603
37,BKN,0.191780822
38,BKN,0.164383562
39,BKN,0.246575342
40,BKN,0.726027397
41,BKN,0.684931507
42,BKN,-0.150684932
43,BKN,-0.02739726
44,BKN,0.136986301
45,BKN,-0.383561644
46,BKN,-0.506849315
47,BKN,-0.205479452
48,BKN,-0.301369863
49,BKN,-0.328767123
0,MIA,-0.323943662
1,MIA,-0.323943662
2,MIA,0.070422535
3,MIA,-0.112676056
4,MIA,0.154929577
5,MIA,0.323943662
6,MIA,0.577464789
7,MIA,0.492957746
8,MIA,0.873239437
9,MIA,0.577464789
10,MIA,0.056338028
11,MIA,0.422535211
12,MIA,0.971830986
13,MIA,1.591549296
14,MIA,1.690140845
15,MIA,2.070422535
16,MIA,2.042253521
17,MIA,1.929577465
18,MIA,2.14084507
19,MIA,1.887323944
20,MIA,1.323943662
21,MIA,1.774647887
22,MIA,1.535211268
23,MIA,1.366197183
24,MIA,1.394366197
25,MIA,0.816901408
26,MIA,0.746478873
27,MIA,1.028169014
28,MIA,0.929577465
29,MIA,1.929577465
30,MIA,1.253521127
31,MIA,1.253521127
32,MIA,1.408450704
33,MIA,1.112676056
34,MIA,0.436619718
35,MIA,1.183098592
36,MIA,0.661971831
37,MIA,1.267605634
38,MIA,1.070422535
39,MIA,1.084507042
40,MIA,1.267605634
41,MIA,0.661971831
42,MIA,0.915492958
43,MIA,0.338028169
44,MIA,0.436619718
45,MIA,0.492957746
46,MIA,-0.112676056
47,MIA,0.169014085
48,MIA,0.309859155
49,MIA,0.23943662
0,ORL,0.527777778
1,ORL,0.527777778
2,ORL,0.680555556
3,ORL,0.694444444
4,ORL,0.680555556
5,ORL,0.75
6,ORL,0.916666667
7,ORL,1.069444444
8,ORL,1.236111111
9,ORL,1.583333333
10,ORL,1.527777778
11,ORL,1.930555556
12,ORL,2
13,ORL,2.013888889
14,ORL,2.277777778
15,ORL,2.402777778
16,ORL,1.958333333
17,ORL,1.444444444
18,ORL,1.388888889
19,ORL,1.402777778
20,ORL,0.736111111
21,ORL,1.097222222
22,ORL,1.222222222
23,ORL,1.138888889
24,ORL,1.513888889
25,ORL,1.430555556
26,ORL,2.111111111
27,ORL,1.736111111
28,ORL,1.597222222
29,ORL,1.319444444
30,ORL,1.305555556
31,ORL,1.708333333
32,ORL,1.986111111
33,ORL,1.944444444
34,ORL,1.736111111
35,ORL,2.041666667
36,ORL,1.666666667
37,ORL,1.041666667
38,ORL,0.916666667
39,ORL,0.722222222
40,ORL,0.694444444
41,ORL,1
42,ORL,0.375
43,ORL,0.416666667
44,ORL,0.375
45,ORL,0.277777778
46,ORL,0.208333333
47,ORL,0.388888889
48,ORL,0.041666667
49,ORL,-0.194444444
0,HOU,-0.027777778
1,HOU,-0.027777778
2,HOU,0.263888889
3,HOU,0.263888889
4,HOU,0.333333333
5,HOU,0.444444444
6,HOU,0.625
7,HOU,0.527777778
8,HOU,0.625
9,HOU,1.138888889
10,HOU,1.277777778
11,HOU,1.319444444
12,HOU,2.111111111
13,HOU,2.208333333
14,HOU,2.638888889
15,HOU,2.402777778
16,HOU,2.402777778
17,HOU,2.416666667
18,HOU,3.236111111
19,HOU,3.25
20,HOU,3.027777778
21,HOU,2.486111111
22,HOU,2.402777778
23,HOU,2.722222222
24,HOU,2.736111111
25,HOU,2.694444444
26,HOU,2.388888889
27,HOU,2.416666667
28,HOU,2.319444444
29,HOU,2.180555556
30,HOU,2.777777778
31,HOU,2.25
32,HOU,2.958333333
33,HOU,3.25
34,HOU,3.069444444
35,HOU,2.541666667
36,HOU,3
37,HOU,3
38,HOU,2.930555556
39,HOU,2.902777778
40,HOU,3.208333333
41,HOU,3.027777778
42,HOU,3.597222222
43,HOU,3.861111111
44,HOU,3.722222222
45,HOU,3.708333333
46,HOU,3.708333333
47,HOU,3.027777778
48,HOU,2.861111111
49,HOU,3.083333333
0,NOP,-0.121621622
1,NOP,-0.121621622
2,NOP,0.027027027
3,NOP,-0.243243243
4,NOP,0
5,NOP,0.216216216
6,NOP,-0.351351351
7,NOP,-0.567567568
8,NOP,-0.837837838
9,NOP,-1.486486486
10,NOP,-1.716216216
11,NOP,-1.891891892
12,NOP,-2.067567568
13,NOP,-2.662162162
14,NOP,-2.837837838
15,NOP,-3.013513514
16,NOP,-3.027027027
17,NOP,-3.040540541
18,NOP,-3.189189189
19,NOP,-3.391891892
20,NOP,-3.810810811
21,NOP,-3.756756757
22,NOP,-3.459459459
23,NOP,-2.689189189
24,NOP,-2.756756757
25,NOP,-2.540540541
26,NOP,-3.040540541
27,NOP,-2.878378378
28,NOP,-2.5
29,NOP,-1.851351351
30,NOP,-1.756756757
31,NOP,-1.527027027
32,NOP,-0.864864865
33,NOP,-1.189189189
34,NOP,-1.405405405
35,NOP,-0.851351351
36,NOP,-1.459459459
37,NOP,-1.621621622
38,NOP,-1.554054054
39,NOP,-1.243243243
40,NOP,-0.959459459
41,NOP,-0.635135135
42,NOP,-0.648648649
43,NOP,-0.472972973
44,NOP,-0.175675676
45,NOP,-0.324324324
46,NOP,-0.486486486
47,NOP,-0.216216216
48,NOP,-0.459459459
49,NOP,-0.445945946
0,PHX,-0.821917808
1,PHX,-0.821917808
2,PHX,-0.712328767
3,PHX,-0.739726027
4,PHX,-0.945205479
5,PHX,-1.01369863
6,PHX,-0.95890411
7,PHX,-1.438356164
8,PHX,-1.684931507
9,PHX,-1.931506849
10,PHX,-2.534246575
11,PHX,-2.931506849
12,PHX,-3.246575342
13,PHX,-3.739726027
14,PHX,-3.945205479
15,PHX,-4.98630137
16,PHX,-4.657534247
17,PHX,-4.917808219
18,PHX,-4.410958904
19,PHX,-4.917808219
20,PHX,-4.835616438
21,PHX,-5.547945205
22,PHX,-6.219178082
23,PHX,-6.397260274
24,PHX,-6.780821918
25,PHX,-6.506849315
26,PHX,-6.082191781
27,PHX,-6.150684932
28,PHX,-6.657534247
29,PHX,-7.876712329
30,PHX,-8.02739726
31,PHX,-7.931506849
32,PHX,-8.315068493
33,PHX,-8.109589041
34,PHX,-7.876712329
35,PHX,-7.383561644
36,PHX,-7.082191781
37,PHX,-7.178082192
38,PHX,-7.520547945
39,PHX,-7.767123288
40,PHX,-8.260273973
41,PHX,-8.219178082
42,PHX,-8.739726027
43,PHX,-8.465753425
44,PHX,-9.205479452
45,PHX,-8.97260274
46,PHX,-9.219178082
47,PHX,-9.369863014
48,PHX,-9.424657534
49,PHX,-9.095890411
0,DAL,0.027777778
1,DAL,0.027777778
2,DAL,0.027777778
3,DAL,-0.013888889
4,DAL,-0.097222222
5,DAL,-0.458333333
6,DAL,-0.916666667
7,DAL,-0.861111111
8,DAL,-0.597222222
9,DAL,-0.333333333
10,DAL,-0.097222222
11,DAL,0.305555556
12,DAL,-0.208333333
13,DAL,-0.263888889
14,DAL,0.041666667
15,DAL,-0.138888889
16,DAL,-0.027777778
17,DAL,0.208333333
18,DAL,0.236111111
19,DAL,0.069444444
20,DAL,-0.236111111
21,DAL,-0.041666667
22,DAL,-0.555555556
23,DAL,-0.555555556
24,DAL,-0.791666667
25,DAL,-0.597222222
26,DAL,-0.444444444
27,DAL,-1.069444444
28,DAL,-1.402777778
29,DAL,-1.25
30,DAL,-1.263888889
31,DAL,-1.458333333
32,DAL,-1.541666667
33,DAL,-1.416666667
34,DAL,-1.708333333
35,DAL,-2.291666667
36,DAL,-2.583333333
37,DAL,-2.680555556
38,DAL,-2.291666667
39,DAL,-2.375
40,DAL,-2.694444444
41,DAL,-2.861111111
42,DAL,-2.305555556
43,DAL,-1.833333333
44,DAL,-1.833333333
45,DAL,-1.513888889
46,DAL,-1.569444444
47,DAL,-1.833333333
48,DAL,-1.986111111
49,DAL,-1.986111111
0,NYK,-0.055555556
1,NYK,-0.055555556
2,NYK,-0.430555556
3,NYK,-0.666666667
4,NYK,-1.236111111
5,NYK,-1.430555556
6,NYK,-1.555555556
7,NYK,-1.486111111
8,NYK,-2.152777778
9,NYK,-2.791666667
10,NYK,-2.666666667
11,NYK,-2.833333333
12,NYK,-2.861111111
13,NYK,-2.680555556
14,NYK,-3.138888889
15,NYK,-2.611111111
16,NYK,-3.194444444
17,NYK,-3.166666667
18,NYK,-4.083333333
19,NYK,-4.027777778
20,NYK,-4.083333333
21,NYK,-4.680555556
22,NYK,-5.263888889
23,NYK,-5.402777778
24,NYK,-5.5
25,NYK,-5.638888889
26,NYK,-6.125
27,NYK,-5.986111111
28,NYK,-6.236111111
29,NYK,-6.083333333
30,NYK,-6.347222222
31,NYK,-6.444444444
32,NYK,-6.5
33,NYK,-7.097222222
34,NYK,-6.763888889
35,NYK,-7.472222222
36,NYK,-7.847222222
37,NYK,-7.833333333
38,NYK,-8.277777778
39,NYK,-7.902777778
40,NYK,-8.513888889
41,NYK,-8.819444444
42,NYK,-9.041666667
43,NYK,-9.597222222
44,NYK,-9.277777778
45,NYK,-9.416666667
46,NYK,-9.486111111
47,NYK,-9.722222222
48,NYK,-9.277777778
49,NYK,-9.027777778
0,ATL,-0.493150685
