Minute,Team,Margin
14,NYK,-1.451219512
15,NYK,-1.951219512
16,NYK,-1.487804878
17,NYK,-1.5
18,NYK,-1.731707317
19,NYK,-1.365853659
20,NYK,-1.963414634
21,NYK,-2.37804878
22,NYK,-2.475609756
23,NYK,-2.853658537
24,NYK,-3.280487805
25,NYK,-3.146341463
26,NYK,-3.256097561
27,NYK,-3.146341463
28,NYK,-3.12195122
29,NYK,-3.353658537
30,NYK,-3.768292683
31,NYK,-3.451219512
32,NYK,-3.902439024
33,NYK,-3.609756098
34,NYK,-4.207317073
35,NYK,-4.109756098
36,NYK,-4.12195122
37,NYK,-4.402439024
38,NYK,-4.585365854
39,NYK,-4.170731707
40,NYK,-3.914634146
41,NYK,-3.62195122
42,NYK,-3.585365854
43,NYK,-3.890243902
44,NYK,-3.853658537
45,NYK,-3.93902439
46,NYK,-3.756097561
47,NYK,-3.695121951
48,NYK,-3.585365854
49,NYK,-3.670731707
0,NOP,0.463414634
1,NOP,0.463414634
2,NOP,0.182926829
3,NOP,-0.158536585
4,NOP,-0.585365854
5,NOP,-0.707317073
6,NOP,-0.329268293
7,NOP,-0.268292683
8,NOP,-0.5
9,NOP,-0.670731707
10,NOP,-0.268292683
11,NOP,-0.365853659
12,NOP,-0.231707317
13,NOP,-0.756097561
14,NOP,-0.646341463
15,NOP,-0.487804878
16,NOP,-0.182926829
17,NOP,0.06097561
18,NOP,-0.341463415
19,NOP,-0.548780488
20,NOP,-0.646341463
21,NOP,-1.207317073
22,NOP,-1.268292683
23,NOP,-1.597560976
24,NOP,-1.195121951
25,NOP,-1.158536585
26,NOP,-0.890243902
27,NOP,-0.87804878
28,NOP,-1.463414634
29,NOP,-1.12195122
30,NOP,-1.048780488
31,NOP,-1.426829268
32,NOP,-0.841463415
33,NOP,-1.463414634
34,NOP,-0.975609756
35,NOP,-1.390243902
36,NOP,-1.097560976
37,NOP,-1.317073171
38,NOP,-1.5
39,NOP,-1.817073171
40,NOP,-1.975609756
41,NOP,-2.036585366
42,NOP,-2.134146341
43,NOP,-1.634146341
44,NOP,-1.695121951
45,NOP,-1.390243902
46,NOP,-1.646341463
47,NOP,-1.512195122
48,NOP,-1.902439024
49,NOP,-2.097560976
0,DEN,-0.036585366
1,DEN,-0.036585366
2,DEN,-0.146341463
3,DEN,0.06097561
4,DEN,-0.12195122
5,DEN,-0.182926829
6,DEN,0.06097561
7,DEN,-0.207317073
8,DEN,0.317073171
9,DEN,-0.012195122
10,DEN,-0.231707317
11,DEN,-0.475609756
12,DEN,-0.134146341
13,DEN,-0.341463415
14,DEN,-0.365853659
15,DEN,-0.073170732
16,DEN,0.06097561
17,DEN,0.573170732
18,DEN,0.62195122
19,DEN,1.256097561
20,DEN,1.304878049
21,DEN,1.256097561
22,DEN,1.56097561
23,DEN,2.134146341
24,DEN,1.756097561
25,DEN,1.548780488
26,DEN,1.37804878
27,DEN,0.853658537
28,DEN,1.073170732
29,DEN,0.743902439
30,DEN,0.780487805
31,DEN,1.097560976
32,DEN,1
33,DEN,1.353658537
34,DEN,1.37804878
35,DEN,1.256097561
36,DEN,1.597560976
37,DEN,1.792682927
38,DEN,2.12195122
39,DEN,1.585365854
40,DEN,1.475609756
41,DEN,1.585365854
42,DEN,1.62195122
43,DEN,1.695121951
44,DEN,1.219512195
45,DEN,1.097560976
46,DEN,1.280487805
47,DEN,1.292682927
48,DEN,0.914634146
49,DEN,0.512195122
0,MIN,-0.048780488
1,MIN,-0.048780488
2,MIN,0.365853659
3,MIN,0.646341463
4,MIN,0.768292683
5,MIN,0.695121951
6,MIN,0.841463415
7,MIN,0.43902439
8,MIN,0.365853659
9,MIN,0.841463415
10,MIN,1.207317073
11,MIN,1.670731707
12,MIN,1.841463415
13,MIN,1.853658537
14,MIN,2.06097561
15,MIN,2.024390244
16,MIN,1.756097561
17,MIN,1.804878049
18,MIN,2.134146341
19,MIN,1.682926829
20,MIN,1.414634146
21,MIN,2.085365854
22,MIN,2
23,MIN,2.158536585
24,MIN,2.43902439
25,MIN,2.146341463
26,MIN,1.719512195
27,MIN,1.37804878
28,MIN,1.341463415
29,MIN,1.158536585
30,MIN,1.146341463
31,MIN,0.731707317
32,MIN,0.829268293
33,MIN,0.304878049
34,MIN,0.12195122
35,MIN,0.170731707
36,MIN,-0.109756098
37,MIN,-0.256097561
38,MIN,-0.609756098
39,MIN,-0.841463415
40,MIN,-0.817073171
41,MIN,-1.256097561
42,MIN,-1.243902439
43,MIN,-1.341463415
44,MIN,-1.548780488
45,MIN,-1.573170732
46,MIN,-1.182926829
47,MIN,-1.256097561
48,MIN,-0.890243902
49,MIN,-1.109756098
0,MEM,-0.12195122
1,MEM,-0.12195122
2,MEM,-0.37804878
3,MEM,-0.451219512
4,MEM,-0.93902439
5,MEM,-0.719512195
6,MEM,-0.646341463
7,MEM,-0.109756098
8,MEM,-0.658536585
9,MEM,-0.585365854
10,MEM,-0.353658537
11,MEM,-0.451219512
12,MEM,-0.451219512
13,MEM,-0.304878049
14,MEM,-0.182926829
15,MEM,-0.219512195
16,MEM,-0.207317073
17,MEM,-0.390243902
18,MEM,-0.829268293
19,MEM,-0.926829268
20,MEM,-0.841463415
21,MEM,-0.5
22,MEM,-0.670731707
23,MEM,-0.243902439
24,MEM,-0.243902439
25,MEM,-0.12195122
26,MEM,-0.243902439
27,MEM,-0.097560976
28,MEM,-0.06097561
29,MEM,-0.37804878
30,MEM,-0.87804878
31,MEM,-0.463414634
32,MEM,-0.292682927
33,MEM,-0.158536585
34,MEM,-0.43902439
35,MEM,-0.487804878
36,MEM,-0.707317073
37,MEM,-0.451219512
38,MEM,0.073170732
39,MEM,0.097560976
40,MEM,-0.06097561
41,MEM,-0.170731707
42,MEM,0.170731707
43,MEM,0.048780488
44,MEM,0.414634146
45,MEM,0.048780488
46,MEM,0.231707317
47,MEM,0.475609756
48,MEM,0.646341463
49,MEM,0.487804878
0,DET,0.243902439
1,DET,0.243902439
2,DET,0.073170732
3,DET,0.256097561
4,DET,0.024390244
5,DET,-0.280487805
6,DET,-0.963414634
7,DET,-0.768292683
8,DET,-1.134146341
9,DET,-1.109756098
10,DET,-1.219512195
11,DET,-0.853658537
12,DET,-0.695121951
13,DET,-1.463414634
14,DET,-1.182926829
15,DET,-1
16,DET,-1.06097561
17,DET,-1.390243902
18,DET,-1.43902439
19,DET,-1.256097561
20,DET,-1.207317073
21,DET,-1.085365854
22,DET,-1.585365854
23,DET,-1.634146341
24,DET,-1.914634146
25,DET,-2.670731707
26,DET,-2.682926829
27,DET,-2.829268293
28,DET,-3.073170732
29,DET,-3.073170732
30,DET,-3.170731707
31,DET,-3.634146341
32,DET,-3.365853659
33,DET,-3.341463415
34,DET,-3.43902439
35,DET,-3.243902439
36,DET,-3.37804878
37,DET,-1.792682927
38,DET,-2.146341463
39,DET,-1.646341463
40,DET,-1.682926829
41,DET,-1.37804878
42,DET,-1.170731707
43,DET,-0.829268293
44,DET,-0.987804878
45,DET,-1.036585366
46,DET,-0.890243902
47,DET,-1.43902439
48,DET,-1.158536585
49,DET,-1.12195122
0,TOR,-0.195121951
1,TOR,-0.195121951
2,TOR,-0.292682927
3,TOR,-0.609756098
4,TOR,-0.768292683
5,TOR,-0.804878049
6,TOR,-0.634146341
7,TOR,-0.841463415
8,TOR,-0.243902439
9,TOR,-0.329268293
10,TOR,-0.109756098
11,TOR,-0.365853659
12,TOR,-0.097560976
13,TOR,-0.097560976
14,TOR,-0.231707317
15,TOR,-0.182926829
16,TOR,0.231707317
17,TOR,0.62195122
18,TOR,0.87804878
19,TOR,1.012195122
20,TOR,1.280487805
21,TOR,1.390243902
22,TOR,1.536585366
23,TOR,1.170731707
24,TOR,1.5
25,TOR,1.256097561
26,TOR,1.524390244
27,TOR,1.792682927
28,TOR,1.951219512
29,TOR,1.963414634
30,TOR,1.865853659
31,TOR,1.963414634
32,TOR,1.87804878
33,TOR,1.695121951
34,TOR,2.024390244
35,TOR,1.841463415
36,TOR,1.475609756
37,TOR,1.512195122
38,TOR,1.707317073
39,TOR,1.731707317
40,TOR,2.207317073
41,TOR,2.231707317
42,TOR,2.268292683
43,TOR,3.158536585
44,TOR,3.109756098
45,TOR,3.329268293
46,TOR,3.792682927
47,TOR,3.658536585
48,TOR,4.012195122
49,TOR,4.207317073
0,MIL,0.109756098
1,MIL,0.109756098
2,MIL,0.109756098
3,MIL,-0.609756098
4,MIL,-0.146341463
5,MIL,-0.231707317
6,MIL,-0.158536585
7,MIL,0.268292683
8,MIL,-0.62195122
9,MIL,-0.487804878
10,MIL,0.073170732
11,MIL,0.304878049
12,MIL,0.426829268
13,MIL,0.536585366
14,MIL,0.609756098
15,MIL,0.963414634
16,MIL,0.951219512
17,MIL,1.426829268
18,MIL,1.62195122
19,MIL,1.365853659
20,MIL,0.975609756
21,MIL,0.695121951
22,MIL,0.451219512
23,MIL,0.158536585
24,MIL,0.12195122
25,MIL,-0.219512195
26,MIL,-0.158536585
27,MIL,-0.585365854
28,MIL,-0.280487805
29,MIL,0.073170732
30,MIL,0.085365854
31,MIL,-0.036585366
32,MIL,-0.182926829
33,MIL,-0.146341463
34,MIL,-0.37804878
35,MIL,-0.536585366
36,MIL,-0.012195122
37,MIL,-0.195121951
38,MIL,0.097560976
39,MIL,0.512195122
40,MIL,0.914634146
41,MIL,0.609756098
42,MIL,0.512195122
43,MIL,0.243902439
44,MIL,0.134146341
45,MIL,0.243902439
46,MIL,0.097560976
47,MIL,0.475609756
48,MIL,0.268292683
49,MIL,-0.182926829
0,CHA,-0.390243902
1,CHA,-0.390243902
2,CHA,-0.512195122
3,CHA,-0.414634146
4,CHA,-0.329268293
5,CHA,-0.317073171
6,CHA,-0.341463415
7,CHA,-0.073170732
8,CHA,-0.06097561
9,CHA,0.426829268
10,CHA,-0.036585366
11,CHA,0.158536585
12,CHA,-0.341463415
13,CHA,0.012195122
14,CHA,-0.280487805
15,CHA,-0.597560976
16,CHA,-0.975609756
17,CHA,-0.707317073
18,CHA,-0.707317073
19,CHA,-0.573170732
20,CHA,-0.658536585
21,CHA,-0.817073171
22,CHA,-0.695121951
23,CHA,-0.536585366
24,CHA,-0.243902439
25,CHA,-0.146341463
26,CHA,-0.390243902
27,CHA,0.146341463
28,CHA,0.5
29,CHA,0.341463415
30,CHA,0.37804878
31,CHA,0.487804878
32,CHA,1
33,CHA,0.536585366
34,CHA,0.426829268
35,CHA,0.780487805
36,CHA,0.548780488
37,CHA,0.841463415
38,CHA,0.731707317
39,CHA,0.329268293
40,CHA,0.268292683
41,CHA,0.487804878
42,CHA,0.487804878
43,CHA,0.12195122
44,CHA,-0.048780488
45,CHA,0.414634146
46,CHA,0.597560976
47,CHA,0.451219512
48,CHA,0.463414634
49,CHA,0.195121951
0,IND,-0.146341463
1,IND,-0.146341463
2,IND,-0.243902439
3,IND,-0.43902439
4,IND,-0.134146341
5,IND,-0.012195122
6,IND,0.048780488
7,IND,0.341463415
8,IND,0.134146341
9,IND,-0.06097561
10,IND,0.304878049
11,IND,0.609756098
12,IND,0.707317073
13,IND,1
14,IND,0.463414634
15,IND,0.414634146
16,IND,-0.048780488
17,IND,-0.12195122
18,IND,-0.402439024
19,IND,-0.256097561
20,IND,-0.12195122
21,IND,-0.158536585
22,IND,-0.536585366
23,IND,-0.914634146
24,IND,-0.634146341
25,IND,-0.865853659
26,IND,-0.670731707
27,IND,-0.268292683
28,IND,-0.158536585
29,IND,-0.353658537
30,IND,-0.37804878
31,IND,0
32,IND,0.097560976
33,IND,-0.353658537
34,IND,-0.56097561
35,IND,-0.146341463
36,IND,0.256097561
37,IND,0.256097561
38,IND,0.048780488
39,IND,-0.475609756
40,IND,-0.62195122
41,IND,-0.573170732
42,IND,-0.37804878
43,IND,-0.219512195
44,IND,-0.085365854
45,IND,-0.109756098
46,IND,-0.414634146
47,IND,-0.87804878
48,IND,-0.817073171
49,IND,-0.219512195
0,DAL,-0.536585366
1,DAL,-0.536585366
2,DAL,-0.43902439
3,DAL,-1.024390244
4,DAL,-0.634146341
5,DAL,-0.914634146
6,DAL,-1.048780488
7,DAL,-2.146341463
8,DAL,-2.158536585
9,DAL,-1.963414634
10,DAL,-1.817073171
11,DAL,-1.609756098
12,DAL,-1.402439024
13,DAL,-1.292682927
14,DAL,-1.402439024
15,DAL,-1.097560976
16,DAL,-1.5
17,DAL,-1.670731707
18,DAL,-1.548780488
19,DAL,-1.743902439
20,DAL,-1.951219512
21,DAL,-2.231707317
22,DAL,-2.268292683
23,DAL,-1.963414634
24,DAL,-2
25,DAL,-2.646341463
26,DAL,-2.12195122
27,DAL,-2.170731707
28,DAL,-2.304878049
29,DAL,-2.12195122
30,DAL,-2.134146341
31,DAL,-2.219512195
32,DAL,-2.304878049
33,DAL,-1.914634146
34,DAL,-2.365853659
35,DAL,-2.426829268
36,DAL,-2.353658537
37,DAL,-2.646341463
38,DAL,-2.731707317
39,DAL,-2.158536585
40,DAL,-1.963414634
41,DAL,-1.670731707
42,DAL,-1.792682927
43,DAL,-1.695121951
44,DAL,-1.829268293
45,DAL,-2.146341463
46,DAL,-2.024390244
47,DAL,-2.780487805
48,DAL,-2.829268293
49,DAL,-2.926829268
0,ORL,0.024390244
1,ORL,0.024390244
2,ORL,0.280487805
3,ORL,0.536585366
4,ORL,0.329268293
5,ORL,0.341463415
6,ORL,-0.012195122
7,ORL,-0.170731707
8,ORL,0.207317073
9,ORL,-0.195121951
10,ORL,0.182926829
11,ORL,-0.353658537
12,ORL,-0.926829268
13,ORL,-1.353658537
14,ORL,-1.597560976
15,ORL,-1.841463415
16,ORL,-2.146341463
17,ORL,-2.182926829
18,ORL,-2.414634146
19,ORL,-2.756097561
20,ORL,-3.146341463
21,ORL,-2.780487805
22,ORL,-2.634146341
23,ORL,-2.963414634
24,ORL,-2.743902439
25,ORL,-2.670731707
26,ORL,-3.146341463
27,ORL,-3.109756098
28,ORL,-3.170731707
29,ORL,-3.207317073
30,ORL,-3.024390244
31,ORL,-3.426829268
32,ORL,-3.87804878
33,ORL,-3.951219512
34,ORL,-3.951219512
35,ORL,-4.085365854
36,ORL,-4.329268293
37,ORL,-5.06097561
38,ORL,-5.463414634
39,ORL,-5.341463415
40,ORL,-5.292682927
41,ORL,-5.304878049
42,ORL,-5.414634146
43,ORL,-5.487804878
44,ORL,-5.963414634
45,ORL,-6.036585366
46,ORL,-6.219512195
47,ORL,-6.268292683
48,ORL,-6.585365854
49,ORL,-6.573170732
0,MIA,0.426829268
1,MIA,0.426829268
2,MIA,0.463414634
3,MIA,0.37804878
4,MIA,0.158536585
5,MIA,0.012195122
6,MIA,-0.048780488
7,MIA,0.43902439
8,MIA,0.451219512
9,MIA,0.719512195
10,MIA,0.695121951
11,MIA,-0.048780488
12,MIA,-0.12195122
13,MIA,-0.048780488
14,MIA,-0.219512195
15,MIA,0.146341463
16,MIA,-0.353658537
17,MIA,-0.256097561
18,MIA,-0.329268293
19,MIA,-0.207317073
20,MIA,-0.182926829
21,MIA,-0.024390244
22,MIA,-0.085365854
23,MIA,0.048780488
24,MIA,0.134146341
25,MIA,0.195121951
26,MIA,0.073170732
27,MIA,-0.195121951
28,MIA,-0.292682927
29,MIA,-0.158536585
30,MIA,0.219512195
31,MIA,0.426829268
32,MIA,0.304878049
33,MIA,-0.109756098
34,MIA,-0.048780488
35,MIA,0.024390244
36,MIA,-0.219512195
37,MIA,0.256097561
38,MIA,0.12195122
39,MIA,0.219512195
40,MIA,0.231707317
41,MIA,0.43902439
42,MIA,0.853658537
43,MIA,1.06097561
44,MIA,1.43902439
45,MIA,1.5
46,MIA,1.170731707
47,MIA,1.256097561
48,MIA,1.048780488
49,MIA,1.06097561
0,BKN,-0.036585366
1,BKN,-0.036585366
2,BKN,-0.231707317
3,BKN,-0.12195122
4,BKN,-0.219512195
5,BKN,-0.804878049
6,BKN,-0.829268293
7,BKN,-1.5
8,BKN,-1.695121951
9,BKN,-2.134146341
10,BKN,-1.963414634
11,BKN,-2.134146341
12,BKN,-2.451219512
13,BKN,-2.585365854
14,BKN,-2.243902439
15,BKN,-2.5
16,BKN,-2.414634146
17,BKN,-2.695121951
18,BKN,-2.87804878
19,BKN,-2.597560976
20,BKN,-2.207317073
21,BKN,-1.963414634
22,BKN,-2.56097561
23,BKN,-2.487804878
24,BKN,-2.756097561
25,BKN,-2.585365854
26,BKN,-2.890243902
27,BKN,-3.304878049
28,BKN,-3.865853659
29,BKN,-4.158536585
30,BKN,-3.963414634
31,BKN,-4.609756098
32,BKN,-5.56097561
33,BKN,-5.707317073
34,BKN,-5.451219512
35,BKN,-5.829268293
36,BKN,-6.207317073
37,BKN,-6.195121951
38,BKN,-6.304878049
39,BKN,-5.841463415
40,BKN,-5.658536585
41,BKN,-5.975609756
42,BKN,-6.402439024
43,BKN,-6.109756098
44,BKN,-6.304878049
45,BKN,-6.609756098
46,BKN,-7
47,BKN,-7.182926829
48,BKN,-7.207317073
49,BKN,-6.731707317
0,BOS,0.231707317
1,BOS,0.231707317
2,BOS,0.219512195
3,BOS,0.536585366
4,BOS,0.219512195
5,BOS,0.695121951
6,BOS,1.109756098
7,BOS,0.804878049
8,BOS,1.097560976
9,BOS,1.341463415
10,BOS,1.170731707
11,BOS,1.012195122
12,BOS,0.743902439
13,BOS,0.609756098
14,BOS,0.548780488
15,BOS,1.109756098
16,BOS,1.292682927
17,BOS,1.085365854
18,BOS,1.487804878
19,BOS,1.097560976
20,BOS,0.963414634
21,BOS,1.048780488
22,BOS,1.317073171
23,BOS,1.548780488
24,BOS,1.280487805
25,BOS,1.426829268
26,BOS,2.048780488
27,BOS,2.158536585
28,BOS,2.036585366
29,BOS,1.719512195
30,BOS,2.12195122
31,BOS,2.085365854
32,BOS,2.158536585
33,BOS,2.487804878
34,BOS,2.841463415
35,BOS,2.463414634
36,BOS,2.402439024
37,BOS,2
38,BOS,2.56097561
39,BOS,2.463414634
40,BOS,2.207317073
41,BOS,2.56097561
42,BOS,2.329268293
43,BOS,2.5
44,BOS,2.780487805
45,BOS,3.329268293
46,BOS,2.963414634
47,BOS,2.585365854
48,BOS,2.573170732
49,BOS,2.634146341
0,PHX,-0.292682927
1,PHX,-0.292682927
2,PHX,-0.317073171
3,PHX,-1.207317073
4,PHX,-1.231707317
5,PHX,-1.231707317
6,PHX,-1.670731707
7,PHX,-1.951219512
8,PHX,-2.146341463
9,PHX,-2.219512195
10,PHX,-3.390243902
11,PHX,-3.268292683
12,PHX,-3.170731707
13,PHX,-3.158536585
14,PHX,-3.243902439
15,PHX,-3.695121951
16,PHX,-3.817073171
17,PHX,-3.902439024
18,PHX,-3.743902439
19,PHX,-3.158536585
20,PHX,-3.158536585
21,PHX,-3.463414634
22,PHX,-3.036585366
23,PHX,-3.451219512
24,PHX,-3.670731707
25,PHX,-3.658536585
26,PHX,-4
27,PHX,-3.707317073
28,PHX,-3.719512195
29,PHX,-3.731707317
30,PHX,-3.512195122
31,PHX,-3.341463415
32,PHX,-3.548780488
33,PHX,-3.682926829
34,PHX,-4.353658537
35,PHX,-4.5
36,PHX,-4.158536585
37,PHX,-4.024390244
38,PHX,-4.219512195
39,PHX,-3.62195122
40,PHX,-3.951219512
41,PHX,-4.073170732
42,PHX,-4.304878049
43,PHX,-4.756097561
44,PHX,-4.987804878
45,PHX,-5.353658537
46,PHX,-5.62195122
47,PHX,-5.524390244
48,PHX,-5.548780488
49,PHX,-5.634146341
0,SAC,0.219512195
1,SAC,0.219512195
2,SAC,0.036585366
3,SAC,-0.048780488
4,SAC,-0.292682927
5,SAC,-0.43902439
6,SAC,-1.085365854
7,SAC,-0.951219512
8,SAC,-1.353658537
9,SAC,-1.426829268
10,SAC,-2.170731707
11,SAC,-2.024390244
12,SAC,-1.902439024
13,SAC,-1.792682927
14,SAC,-2.268292683
15,SAC,-3.097560976
16,SAC,-3.182926829
17,SAC,-3.085365854
18,SAC,-2.963414634
19,SAC,-3.256097561
20,SAC,-2.743902439
21,SAC,-2.634146341
22,SAC,-2.853658537
23,SAC,-2.646341463
24,SAC,-3.12195122
25,SAC,-3.390243902
26,SAC,-3.573170732
27,SAC,-3.280487805
28,SAC,-3.158536585
29,SAC,-3.548780488
30,SAC,-3.646341463
31,SAC,-3.780487805
32,SAC,-3.780487805
33,SAC,-3.817073171
34,SAC,-4.280487805
35,SAC,-4.402439024
36,SAC,-3.963414634
37,SAC,-3.707317073
38,SAC,-3.451219512
39,SAC,-3.62195122
40,SAC,-3.853658537
41,SAC,-3.829268293
42,SAC,-3.890243902
43,SAC,-4.158536585
44,SAC,-4.146341463
45,SAC,-4.414634146
46,SAC,-4.134146341
47,SAC,-3.719512195
48,SAC,-3.475609756
49,SAC,-3.87804878
0,HOU,-0.329268293
1,HOU,-0.329268293
2,HOU,-0.146341463
3,HOU,0.414634146
4,HOU,0.890243902
5,HOU,1.365853659
6,HOU,1.085365854
7,HOU,1.256097561
8,HOU,1.62195122
9,HOU,1.524390244
10,HOU,1.804878049
11,HOU,1.829268293
12,HOU,2.170731707
13,HOU,2.890243902
14,HOU,2.902439024
15,HOU,3.048780488
16,HOU,3.182926829
17,HOU,3.548780488
18,HOU,4.012195122
19,HOU,4.012195122
20,HOU,3.658536585
21,HOU,3.743902439
22,HOU,4.012195122
23,HOU,4.036585366
24,HOU,4.329268293
25,HOU,4.719512195
26,HOU,4.43902439
27,HOU,4.829268293
28,HOU,5.207317073
29,HOU,5.390243902
30,HOU,4.93902439
31,HOU,5.146341463
32,HOU,5.56097561
33,HOU,6.012195122
