Minute,Team,Margin
47,DEN,-3.353658537
48,DEN,-3.463414634
49,DEN,-3.097560976
0,BKN,0.62195122
1,BKN,0.62195122
2,BKN,0.134146341
3,BKN,-0.170731707
4,BKN,-0.085365854
5,BKN,-0.585365854
6,BKN,-0.926829268
7,BKN,-0.756097561
8,BKN,-0.780487805
9,BKN,-1.170731707
10,BKN,-1.670731707
11,BKN,-1.926829268
12,BKN,-1.963414634
13,BKN,-1.987804878
14,BKN,-2.256097561
15,BKN,-2.475609756
16,BKN,-2.902439024
17,BKN,-3.207317073
18,BKN,-3.475609756
19,BKN,-3.414634146
20,BKN,-3.573170732
21,BKN,-3.804878049
22,BKN,-3.243902439
23,BKN,-3.134146341
24,BKN,-3.487804878
25,BKN,-3.731707317
26,BKN,-3.804878049
27,BKN,-4.06097561
28,BKN,-3.890243902
29,BKN,-4.085365854
30,BKN,-4.073170732
31,BKN,-4.426829268
32,BKN,-4.073170732
33,BKN,-4.170731707
34,BKN,-4.146341463
35,BKN,-4.597560976
36,BKN,-4.87804878
37,BKN,-5.463414634
38,BKN,-5.524390244
39,BKN,-5.817073171
40,BKN,-6.097560976
41,BKN,-6.682926829
42,BKN,-7
43,BKN,-7
44,BKN,-7.536585366
45,BKN,-7.231707317
46,BKN,-7.5
47,BKN,-7.353658537
48,BKN,-7.512195122
49,BKN,-7.353658537
0,BOS,0.134146341
1,BOS,0.134146341
2,BOS,-0.182926829
3,BOS,-0.597560976
4,BOS,-0.12195122
5,BOS,0.414634146
6,BOS,0.304878049
7,BOS,0.37804878
8,BOS,0.707317073
9,BOS,0.817073171
10,BOS,0.780487805
11,BOS,0.512195122
12,BOS,1.207317073
13,BOS,1.341463415
14,BOS,1.280487805
15,BOS,1.56097561
16,BOS,1.987804878
17,BOS,1.573170732
18,BOS,1.548780488
19,BOS,1.146341463
20,BOS,1.365853659
21,BOS,0.829268293
22,BOS,1.43902439
23,BOS,1.853658537
24,BOS,1.93902439
25,BOS,1.87804878
26,BOS,1.951219512
27,BOS,2.670731707
28,BOS,3.012195122
29,BOS,3.085365854
30,BOS,3.048780488
31,BOS,2.93902439
32,BOS,2.731707317
33,BOS,2.195121951
34,BOS,2.365853659
35,BOS,2.756097561
36,BOS,2.682926829
37,BOS,2.951219512
38,BOS,3.292682927
39,BOS,3.158536585
40,BOS,3.109756098
41,BOS,2.963414634
42,BOS,3.43902439
43,BOS,2.987804878
44,BOS,3.207317073
45,BOS,2.87804878
46,BOS,2.829268293
47,BOS,2.792682927
48,BOS,3.024390244
49,BOS,3.207317073
0,PHI,-0.463414634
1,PHI,-0.463414634
2,PHI,-0.817073171
3,PHI,-1.207317073
4,PHI,-1.256097561
5,PHI,-0.987804878
6,PHI,-1.219512195
7,PHI,-2.097560976
8,PHI,-2.231707317
9,PHI,-2.707317073
10,PHI,-2.951219512
11,PHI,-3.036585366
12,PHI,-2.695121951
13,PHI,-2.804878049
14,PHI,-3.12195122
15,PHI,-3.329268293
16,PHI,-3.109756098
17,PHI,-3.829268293
18,PHI,-4.463414634
19,PHI,-4.231707317
20,PHI,-4.573170732
21,PHI,-5.146341463
22,PHI,-5.512195122
23,PHI,-5.5
24,PHI,-6.426829268
25,PHI,-6.256097561
26,PHI,-6.926829268
27,PHI,-7.56097561
28,PHI,-7.451219512
29,PHI,-7.926829268
30,PHI,-8.256097561
31,PHI,-7.93902439
32,PHI,-7.865853659
33,PHI,-7.768292683
34,PHI,-8.195121951
35,PHI,-8.231707317
36,PHI,-8.12195122
37,PHI,-8.243902439
38,PHI,-8.695121951
39,PHI,-8.475609756
40,PHI,-8.62195122
41,PHI,-8.585365854
42,PHI,-8.365853659
43,PHI,-8.963414634
44,PHI,-9.390243902
45,PHI,-9.658536585
46,PHI,-10.13414634
47,PHI,-10.24390244
48,PHI,-9.695121951
49,PHI,-10.23170732
0,DAL,-0.475609756
1,DAL,-0.475609756
2,DAL,-0.475609756
3,DAL,-0.56097561
4,DAL,-1.268292683
5,DAL,-0.951219512
6,DAL,-1.170731707
7,DAL,-1.085365854
8,DAL,-1.231707317
9,DAL,-1.012195122
10,DAL,-1.243902439
11,DAL,-1.256097561
12,DAL,-1.158536585
13,DAL,-0.853658537
14,DAL,-0.56097561
15,DAL,-0.365853659
16,DAL,-0.170731707
17,DAL,0.548780488
18,DAL,0.719512195
19,DAL,0.06097561
20,DAL,-0.292682927
21,DAL,-0.097560976
22,DAL,-0.512195122
23,DAL,-0.268292683
24,DAL,-0.219512195
25,DAL,0.036585366
26,DAL,-0.268292683
27,DAL,0.06097561
28,DAL,0.231707317
29,DAL,0.414634146
30,DAL,0.341463415
31,DAL,0.304878049
32,DAL,-0.219512195
33,DAL,-0.280487805
34,DAL,-0.743902439
35,DAL,-0.536585366
36,DAL,-0.731707317
37,DAL,-1.243902439
38,DAL,-1.182926829
39,DAL,-1.12195122
40,DAL,-1.329268293
41,DAL,-1.682926829
42,DAL,-1.463414634
43,DAL,-1.512195122
44,DAL,-1.280487805
45,DAL,-1.182926829
46,DAL,-0.963414634
47,DAL,-1.06097561
48,DAL,-1.109756098
49,DAL,-0.304878049
0,PHX,0.073170732
1,PHX,0.073170732
2,PHX,-0.365853659
3,PHX,-0.353658537
4,PHX,-0.658536585
5,PHX,-1.097560976
6,PHX,-1.170731707
7,PHX,-1.536585366
8,PHX,-2.292682927
9,PHX,-2.829268293
10,PHX,-2.841463415
11,PHX,-3.170731707
12,PHX,-3
13,PHX,-2.780487805
14,PHX,-2.682926829
15,PHX,-2.62195122
16,PHX,-2.695121951
17,PHX,-2.487804878
18,PHX,-2.87804878
19,PHX,-3.243902439
20,PHX,-3.073170732
21,PHX,-3.524390244
22,PHX,-3.926829268
23,PHX,-4.170731707
24,PHX,-4.085365854
25,PHX,-4.451219512
26,PHX,-4.329268293
27,PHX,-4.817073171
28,PHX,-4.475609756
29,PHX,-4.243902439
30,PHX,-4.756097561
31,PHX,-4.707317073
32,PHX,-4.256097561
33,PHX,-4.097560976
34,PHX,-4.109756098
35,PHX,-4.426829268
36,PHX,-4.634146341
37,PHX,-5
38,PHX,-4.890243902
39,PHX,-5.37804878
40,PHX,-5.573170732
41,PHX,-5.634146341
42,PHX,-6.036585366
43,PHX,-5.804878049
44,PHX,-6.341463415
45,PHX,-6.62195122
46,PHX,-6.817073171
47,PHX,-6.780487805
48,PHX,-6.963414634
49,PHX,-6.658536585
0,MIN,0.56097561
1,MIN,0.56097561
2,MIN,0.695121951
3,MIN,0.56097561
4,MIN,0.731707317
5,MIN,0.43902439
6,MIN,0.719512195
7,MIN,0.853658537
8,MIN,0.707317073
9,MIN,0.195121951
10,MIN,0.170731707
11,MIN,0.548780488
12,MIN,0.048780488
13,MIN,-0.573170732
14,MIN,-0.890243902
15,MIN,-0.93902439
16,MIN,-0.87804878
17,MIN,-0.475609756
18,MIN,-0.780487805
19,MIN,-1.012195122
20,MIN,-1.536585366
21,MIN,-1.365853659
22,MIN,-1.426829268
23,MIN,-1.609756098
24,MIN,-1.682926829
25,MIN,-1.512195122
26,MIN,-1.451219512
27,MIN,-1.134146341
28,MIN,-1.426829268
29,MIN,-1.195121951
30,MIN,-1.268292683
31,MIN,-1.292682927
32,MIN,-2.256097561
33,MIN,-2.280487805
34,MIN,-2.865853659
35,MIN,-2.987804878
36,MIN,-3.463414634
37,MIN,-4.012195122
38,MIN,-4.158536585
39,MIN,-4.365853659
40,MIN,-4.682926829
41,MIN,-4.62195122
42,MIN,-4.43902439
43,MIN,-4.475609756
44,MIN,-4.243902439
45,MIN,-4.731707317
46,MIN,-4.670731707
47,MIN,-3.731707317
48,MIN,-3.756097561
49,MIN,-3.536585366
0,LAL,-0.756097561
1,LAL,-0.756097561
2,LAL,-0.792682927
3,LAL,-1.451219512
4,LAL,-2.06097561
5,LAL,-2.512195122
6,LAL,-3.085365854
7,LAL,-3.609756098
8,LAL,-4.170731707
9,LAL,-4.317073171
10,LAL,-4.609756098
11,LAL,-4.792682927
12,LAL,-4.37804878
13,LAL,-4.890243902
14,LAL,-4.926829268
15,LAL,-4.756097561
16,LAL,-5
17,LAL,-4.914634146
18,LAL,-4.817073171
19,LAL,-4.780487805
20,LAL,-4.902439024
21,LAL,-5.170731707
22,LAL,-5.890243902
23,LAL,-6.341463415
24,LAL,-6.512195122
25,LAL,-7.219512195
26,LAL,-7.573170732
27,LAL,-7.146341463
28,LAL,-7.768292683
29,LAL,-8.012195122
30,LAL,-8.609756098
31,LAL,-8.353658537
32,LAL,-8.890243902
33,LAL,-9.06097561
34,LAL,-8.951219512
35,LAL,-9.158536585
36,LAL,-9.341463415
37,LAL,-9.731707317
38,LAL,-9.658536585
39,LAL,-9.695121951
40,LAL,-9.548780488
41,LAL,-9.865853659
42,LAL,-9.792682927
43,LAL,-9.87804878
44,LAL,-9.134146341
45,LAL,-9.597560976
46,LAL,-9.890243902
47,LAL,-10.36585366
48,LAL,-9.975609756
49,LAL,-9.56097561
